gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2023-04-07 19:12:35 +07,2023-04-07 19:12:35 +07,32,0.561,169.100006,32,62,1008,0,0,0.02,0,0,0,1,3.9,7.5,0.911,162,2.093,176
2023-04-07 19:22:35 +07,2023-04-07 19:22:35 +07,32,0.814,165.699997,32,62,1008,0,0,0.02,0,0,0,1,3.9,7.5,1.938,164,2.665,150
2023-04-07 19:32:35 +07,2023-04-07 19:32:35 +07,32,0.751,172.899994,31,63,1008,0,0,0.02,0,0,0,1,3.9,7.5,1.291,168,2.828,154
2023-04-07 19:42:35 +07,2023-04-07 19:42:35 +07,32,0.74,182.800003,31,63,1008,0,0,0.02,0,0,0,1,3.9,7.5,1.276,176,2.538,166
2023-04-07 19:52:35 +07,2023-04-07 19:52:35 +07,32,1.388,191.399994,31,62,1008,0,0,0.02,0,0,0,1,3.9,7.5,2.136,219,3.68,161
2023-04-07 20:02:35 +07,2023-04-07 20:02:35 +07,32,1.129,188.600006,31,61,1009,0,0,0.02,0,0,0,1,3.9,7.5,2.08,178,3.412,157
2023-04-07 20:12:35 +07,2023-04-07 20:12:35 +07,32,1.078,204.5,31,60,1009,0,0,0.02,0,0,0,1,3.9,7.5,1.843,188,3.746,180
2023-04-07 20:22:35 +07,2023-04-07 20:22:35 +07,32,1.009,202.600006,31,59,1009,0,0,0.02,0,0,0,1,3.9,7.5,1.632,199,2.747,171
2023-04-07 20:32:35 +07,2023-04-07 20:32:35 +07,32,0.65,215.399994,31,59,1009,0,0,0.02,0,0,0,1,3.9,7.6,1.4,176,2.224,181
2023-04-07 20:42:35 +07,2023-04-07 20:42:35 +07,32,0.653,195,31,60,1009,0,0,0.02,0,0,0,1,3.9,7.6,1.517,181,2.861,168
2023-04-07 20:52:35 +07,2023-04-07 20:52:35 +07,32,0.713,184,31,61,1009,0,0,0.02,0,0,0,1,3.9,7.5,1.202,193,2.258,185
2023-04-07 21:02:35 +07,2023-04-07 21:02:35 +07,32,1.035,162.100006,30,61,1009,0,0,0.02,0,0,0,1,3.9,7.6,1.491,164,2.42,158
2023-04-07 21:12:35 +07,2023-04-07 21:12:35 +07,32,0.743,167.600006,30,62,1009,0,0,0.02,0,0,0,1,3.9,7.6,1.688,156,2.484,165
2023-04-07 21:22:35 +07,2023-04-07 21:22:35 +07,32,0.238,0,30,62,1009,0,0,0.02,0,0,0,1,3.9,7.6,0.46,127,1.103,176
2023-04-07 21:32:35 +07,2023-04-07 21:32:35 +07,32,0.431,128,30,61,1009,0,0,0.02,0,0,0,1,3.9,7.6,0.799,155,1.39,174
2023-04-07 21:42:35 +07,2023-04-07 21:42:35 +07,32,0.572,131.600006,30,60,1009,0,0,0.01,0,0,0,1,3.9,7.6,1.434,167,2.778,148
2023-04-07 21:52:35 +07,2023-04-07 21:52:35 +07,32,0.283,0,30,59,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.512,86,1.353,203
2023-04-07 22:02:35 +07,2023-04-07 22:02:35 +07,32,0.797,150.399994,30,60,1010,0,0,0.02,0,0,0,1,3.9,7.6,1.649,176,2.768,188
2023-04-07 22:12:35 +07,2023-04-07 22:12:35 +07,32,0.367,42.799999,30,61,1010,0,0,0.01,0,0,0,1,3.9,7.6,0.752,40,1.191,35
2023-04-07 22:22:35 +07,2023-04-07 22:22:35 +07,32,1.301,164.300003,30,61,1010,0,0,0.01,0,0,0,1,3.9,7.6,2.422,157,3.053,173
2023-04-07 22:32:35 +07,2023-04-07 22:32:35 +07,32,0.762,161.699997,30,61,1009,0,0,0.02,0,0,0,1,3.9,7.6,1.492,161,2.397,165
2023-04-07 22:42:35 +07,2023-04-07 22:42:35 +07,32,0.872,155,30,61,1010,0,0,0.02,0,0,0,1,3.9,7.6,2.012,164,2.869,147
2023-04-07 22:52:35 +07,2023-04-07 22:52:35 +07,32,1.32,155.899994,30,61,1009,0,0,0.01,0,0,0,1,3.9,7.6,2.167,158,3.15,170
2023-04-07 23:02:35 +07,2023-04-07 23:02:35 +07,32,0.71,178.600006,30,61,1010,0,0,0.02,0,0,0,1,3.9,7.6,1.492,166,2.645,188
2023-04-07 23:12:35 +07,2023-04-07 23:12:35 +07,32,1.05,172.699997,30,62,1010,0,0,0.01,0,0,0,1,3.9,7.6,1.905,159,3.437,138
2023-04-07 23:22:35 +07,2023-04-07 23:22:35 +07,32,0.609,160.800003,30,62,1010,0,0,0.01,0,0,0,1,3.9,7.6,1.22,149,2.594,123
2023-04-07 23:32:35 +07,2023-04-07 23:32:35 +07,32,0.561,170,30,63,1010,0,0,0.02,0,0,0,1,3.9,7.6,1.299,187,2.314,211
2023-04-07 23:42:35 +07,2023-04-07 23:42:35 +07,32,0.923,148,29,66,1010,0,0,0.01,0,0,0,1,3.8,7.6,1.643,154,3.351,140
2023-04-07 23:52:35 +07,2023-04-07 23:52:35 +07,32,0.827,143.600006,29,68,1010,0,0,0.02,0,0,0,1,3.9,7.6,1.649,148,3.085,161
2023-04-08 00:02:35 +07,2023-04-08 00:02:35 +07,32,0.962,137.699997,29,70,1010,0,0,0.02,0,0,0,1,3.9,7.6,1.372,150,3.111,127
2023-04-08 00:12:35 +07,2023-04-08 00:12:35 +07,32,0.732,104.699997,29,72,1010,0,0,0.01,0,0,0,1,3.9,7.6,1.635,132,3.311,138
2023-04-08 00:22:35 +07,2023-04-08 00:22:35 +07,32,0.504,104,29,72,1010,0,0,0.02,0,0,0,1,3.9,7.6,0.693,176,1.506,181
2023-04-08 00:32:35 +07,2023-04-08 00:32:35 +07,32,1.05,147.899994,29,73,1010,0,0,0.01,0,0,0,1,3.9,7.6,2.022,179,3.183,174
2023-04-08 00:42:35 +07,2023-04-08 00:42:35 +07,32,1.097,143.800003,29,74,1009,0,0,0.01,0,0,0,1,3.9,7.6,1.948,166,3.853,182
2023-04-08 00:52:35 +07,2023-04-08 00:52:35 +07,32,0.984,141.199997,29,75,1009,0,0,0.01,0,0,0,1,3.9,7.6,1.696,164,2.926,171
2023-04-08 01:02:35 +07,2023-04-08 01:02:35 +07,32,0.892,129.300003,29,76,1009,0,0,0.01,0,0,0,1,3.9,7.6,1.509,143,2.789,227
2023-04-08 01:12:35 +07,2023-04-08 01:12:35 +07,32,0.757,105.800003,29,77,1009,0,0,0.01,0,0,0,1,3.9,7.6,1.318,169,2.433,209
2023-04-08 01:22:35 +07,2023-04-08 01:22:35 +07,32,0.568,95,29,77,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.708,92,1.003,102
2023-04-08 01:32:35 +07,2023-04-08 01:32:35 +07,32,0.639,114.800003,29,78,1009,0,0,0.01,0,0,0,1,3.8,7.6,0.93,142,1.768,172
2023-04-08 01:42:35 +07,2023-04-08 01:42:35 +07,32,0.759,87.300003,29,78,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.946,101,1.42,122
2023-04-08 01:52:35 +07,2023-04-08 01:52:35 +07,32,0.585,92.5,29,78,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.883,111,0.973,145
2023-04-08 02:02:35 +07,2023-04-08 02:02:35 +07,32,0.601,92.300003,29,78,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.751,79,0.92,139
2023-04-08 02:12:35 +07,2023-04-08 02:12:35 +07,32,0.595,89.800003,29,78,1009,0,0,0.01,0,0,0,1,3.8,7.6,0.753,78,0.892,144
2023-04-08 02:22:35 +07,2023-04-08 02:22:35 +07,32,0.583,68.400002,29,79,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.76,75,0.834,77
2023-04-08 02:32:35 +07,2023-04-08 02:32:35 +07,32,0.71,70,28,79,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.831,65,0.979,22
2023-04-08 02:42:35 +07,2023-04-08 02:42:35 +07,32,0.784,61.599998,28,79,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.883,35,1.087,25
2023-04-08 02:52:35 +07,2023-04-08 02:52:35 +07,32,0.808,76.400002,28,79,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.854,76,0.921,75
2023-04-08 03:02:35 +07,2023-04-08 03:02:35 +07,32,0.87,76.199997,28,80,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.904,73,0.981,70
2023-04-08 03:12:35 +07,2023-04-08 03:12:35 +07,32,0.757,73,28,81,1009,0,0,0.01,0,0,0,1,3.8,7.6,0.832,76,0.888,78
2023-04-08 03:22:35 +07,2023-04-08 03:22:35 +07,32,0.8,71.599998,28,81,1009,0,0,0.01,0,0,0,1,3.8,7.6,0.826,73,0.886,75
2023-04-08 03:32:35 +07,2023-04-08 03:32:35 +07,32,0.825,71.400002,28,80,1009,0,0,0.01,0,0,0,1,3.8,7.6,0.851,74,0.924,55
2023-04-08 03:42:35 +07,2023-04-08 03:42:35 +07,32,0.918,75.5,28,81,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.976,74,1.065,74
2023-04-08 03:52:35 +07,2023-04-08 03:52:35 +07,32,0.853,76.599998,27,82,1009,0,0,0.01,0,0,0,1,3.8,7.6,0.902,76,0.955,77
2023-04-08 04:02:35 +07,2023-04-08 04:02:35 +07,32,0.815,74.900002,27,82,1009,0,0,0.01,0,0,0,1,3.8,7.6,0.869,77,0.957,77
2023-04-08 04:12:35 +07,2023-04-08 04:12:35 +07,32,0.853,75.900002,27,83,1009,0,0,0.01,0,0,0,1,3.8,7.6,0.885,77,0.963,80
2023-04-08 04:22:35 +07,2023-04-08 04:22:35 +07,32,0.876,75.800003,27,83,1009,0,0,0.01,0,0,0,1,3.8,7.6,0.897,77,0.974,78
2023-04-08 04:32:35 +07,2023-04-08 04:32:35 +07,32,0.876,75.699997,27,83,1009,0,0,0.01,0,0,0,1,3.8,7.6,0.892,76,0.975,79
2023-04-08 04:42:35 +07,2023-04-08 04:42:35 +07,32,0.903,75.699997,27,84,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.936,76,1.023,79
2023-04-08 04:52:35 +07,2023-04-08 04:52:35 +07,32,0.921,76.199997,27,84,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.962,76,1.119,79
2023-04-08 05:02:35 +07,2023-04-08 05:02:35 +07,32,0.939,76.5,27,84,1009,0,0,0.01,0,0,0,1,3.8,7.6,0.949,76,1.045,79
2023-04-08 05:12:35 +07,2023-04-08 05:12:35 +07,32,0.999,76.099998,27,85,1009,0,0,0.01,0,0,0,1,3.8,7.6,1.087,77,1.209,78
2023-04-08 05:22:35 +07,2023-04-08 05:22:35 +07,32,1.006,74.900002,27,85,1009,0,0,0.02,0,0,0,1,3.8,7.6,1.05,76,1.154,75
2023-04-08 05:32:35 +07,2023-04-08 05:32:35 +07,32,0.944,76.199997,27,85,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.979,76,1.075,81
2023-04-08 05:42:35 +07,2023-04-08 05:42:35 +07,32,0.898,75.900002,27,85,1009,0,0,0.01,0,0,0,1,3.8,7.6,0.911,76,0.978,74
2023-04-08 05:52:35 +07,2023-04-08 05:52:35 +07,32,0.931,74.800003,27,86,1009,0,0,0.01,0,0,0,1,3.8,7.6,1.074,73,1.319,66
2023-04-08 06:02:35 +07,2023-04-08 06:02:35 +07,32,0.979,76.300003,27,86,1009,32,0,0.01,0,0,0,1,3.8,7.6,1.057,76,1.246,74
2023-04-08 06:12:35 +07,2023-04-08 06:12:35 +07,32,1.148,74.900002,27,86,1010,216,0,0.02,0,0,0,1,3.9,7.6,1.292,76,1.642,70
2023-04-08 06:22:35 +07,2023-04-08 06:22:35 +07,32,1.132,74.400002,27,86,1010,788,0,0.03,0,0,0,1,3.9,7.6,1.447,67,1.892,70
2023-04-08 06:32:35 +07,2023-04-08 06:32:35 +07,32,1.364,81.900002,27,86,1010,1985,0,0.05,0,0,0,1,3.9,7.6,1.702,79,2.561,111
2023-04-08 06:42:35 +07,2023-04-08 06:42:35 +07,32,1.905,92.099998,27,86,1010,3769,0,0.09,0,0,0,1,3.9,7.6,2.308,96,3.168,118
2023-04-08 06:52:35 +07,2023-04-08 06:52:35 +07,32,1.695,76.800003,27,85,1010,5289,0,0.11,0,0,0,1,3.9,7.6,2.314,79,3.419,60
2023-04-08 07:02:35 +07,2023-04-08 07:02:35 +07,32,1.39,72.699997,28,83,1010,7445,0,0.16,0,0,0,1,3.9,7.6,2.206,86,3.158,115
2023-04-08 07:12:35 +07,2023-04-08 07:12:35 +07,32,1.369,86.199997,28,81,1011,9444,0,0.2,0,0,0,1,3.9,7.6,2.303,96,2.898,99
2023-04-08 07:22:35 +07,2023-04-08 07:22:35 +07,32,1.469,88.199997,28,80,1011,11561,0,0.24,0,0,0,1,3.9,7.6,2.004,91,2.972,99
2023-04-08 07:32:35 +07,2023-04-08 07:32:35 +07,32,1.678,77.699997,29,79,1011,13905,0,0.28,0,0,0,1,4,7.6,2.303,68,3.222,88
2023-04-08 07:42:35 +07,2023-04-08 07:42:35 +07,32,1.4,87,29,78,1011,16370,0,0.33,0,0,0,1,4,7.6,1.896,90,2.931,101
2023-04-08 07:52:35 +07,2023-04-08 07:52:35 +07,32,1.58,78.900002,29,77,1011,18692,0,0.37,0,0,0,1,4,7.6,2.403,65,3.114,64
2023-04-08 08:02:35 +07,2023-04-08 08:02:35 +07,32,1.561,77.400002,30,76,1012,22280,0,0.41,0,0,0,1,4,7.6,2.077,86,2.728,42
2023-04-08 08:12:35 +07,2023-04-08 08:12:35 +07,32,1.515,70.900002,30,75,1012,26655,0,0.46,0,0,0,1,4,7.6,2.486,79,3.5,127
2023-04-08 08:22:35 +07,2023-04-08 08:22:35 +07,32,2.109,70.900002,30,75,1012,31664,0,0.52,0,0,0,1,4,7.6,2.84,76,3.792,55
2023-04-08 08:32:35 +07,2023-04-08 08:32:35 +07,32,1.4,80.199997,30,74,1012,39534,0,0.6,0,0,0,1,4,7.6,2.714,65,3.472,59
2023-04-08 08:42:35 +07,2023-04-08 08:42:35 +07,32,1.127,132.899994,31,72,1012,43653,0,0.67,0,0,0,1,4,7.6,1.8,166,2.743,48
2023-04-08 08:52:35 +07,2023-04-08 08:52:35 +07,32,1.239,111.5,32,70,1013,48904,0,0.74,0,0,0,1,4,7.5,1.964,69,3.363,135
2023-04-08 09:02:35 +07,2023-04-08 09:02:35 +07,32,0.985,114.900002,32,68,1013,52896,0,0.81,0,0,0,1,4,7.5,1.584,149,3.442,133
2023-04-08 09:12:35 +07,2023-04-08 09:12:35 +07,32,1.202,139.899994,33,68,1013,57265,0,0.82,0,0,0,1,4,7.5,1.826,164,3.319,187
2023-04-08 09:22:35 +07,2023-04-08 09:22:35 +07,32,1.113,100.599998,33,66,1013,62829,0,0.82,0,0,0,1,4,7.5,2.446,164,3.408,144
2023-04-08 09:32:35 +07,2023-04-08 09:32:35 +07,32,1.389,103.800003,33,66,1013,65536,0,0.82,0,0,0,1,4,7.5,2.51,161,3.626,143
2023-04-08 09:42:35 +07,2023-04-08 09:42:35 +07,32,0.961,96.400002,33,65,1013,69692,0,0.82,0,0,0,1,4,7.5,1.697,72,3.023,187
2023-04-08 09:52:35 +07,2023-04-08 09:52:35 +07,32,1.625,134.199997,33,64,1013,70349,0,0.82,0,0,0,1,4,7.5,2.968,146,3.782,190
2023-04-08 10:02:35 +07,2023-04-08 10:02:35 +07,32,1.183,105.699997,33,65,1013,72689,0,0.82,0,0,0,1,4,7.5,2.367,80,3.132,85
2023-04-08 10:12:35 +07,2023-04-08 10:12:35 +07,32,1.735,146.600006,34,64,1013,79470,0,0.82,0,0,0,1,4,7.5,3.801,158,5.388,179
2023-04-08 10:22:35 +07,2023-04-08 10:22:35 +07,32,1.079,180.899994,33,64,1013,82211,0,0.82,0,0,0,1,4,7.5,2.906,165,3.924,162
2023-04-08 10:32:35 +07,2023-04-08 10:32:35 +07,32,0.791,50.099998,35,60,1013,88050,0,0.82,0,0,0,1,4,7.4,2.498,66,3.261,41
2023-04-08 10:42:35 +07,2023-04-08 10:42:35 +07,32,1.437,140.600006,35,59,1013,91138,0,0.82,0,0,0,1,4,7.5,2.717,163,4.376,176
2023-04-08 10:52:35 +07,2023-04-08 10:52:35 +07,32,1.407,168.199997,35,59,1012,96684,0,0.82,0,0,0,1,4,7.5,2.326,181,3.473,198
2023-04-08 11:02:35 +07,2023-04-08 11:02:35 +07,32,1.172,144.800003,35,58,1012,101527,0,0.82,0,0,0,1,4,7.5,2.295,165,3.539,145
2023-04-08 11:12:35 +07,2023-04-08 11:12:35 +07,32,1.079,173.600006,35,57,1012,105551,0,0.82,0,0,0,1,4,7.5,2.361,158,3.716,190
2023-04-08 11:22:35 +07,2023-04-08 11:22:35 +07,32,1.059,204.699997,36,56,1012,103772,0,0.82,0,0,0,1,4,7.4,1.956,118,3.221,133
2023-04-08 11:32:35 +07,2023-04-08 11:32:35 +07,32,1.429,97.400002,36,54,1012,112343,0,0.82,0,0,0,1,3.9,7.4,2.508,124,3.933,166
2023-04-08 11:42:35 +07,2023-04-08 11:42:35 +07,32,1.506,160.600006,36,55,1012,100662,0,0.82,0,0,0,1,3.9,7.5,3.014,169,3.613,181
2023-04-08 11:52:35 +07,2023-04-08 11:52:35 +07,32,1.429,55,36,55,1012,90085,0,0.82,0,0,0,1,3.9,7.4,2.31,81,3.136,72
2023-04-08 12:02:35 +07,2023-04-08 12:02:35 +07,32,1.284,152.800003,36,54,1012,67219,0,0.82,0,0,0,1,3.9,7.4,2.548,84,3.643,66
2023-04-08 12:12:35 +07,2023-04-08 12:12:35 +07,32,1.179,168.199997,36,53,1011,61454,0,0.82,0,0,0,1,3.9,7.5,2.84,164,4.553,163
2023-04-08 12:22:35 +07,2023-04-08 12:22:35 +07,32,0.959,96,36,50,1011,110812,0,0.82,0,0,0,1,3.9,7.4,2.271,156,3.253,159
2023-04-08 12:32:35 +07,2023-04-08 12:32:35 +07,32,1.245,108.699997,36,51,1011,96709,0,0.82,0,0,0,1,3.9,7.4,2.444,176,3.133,137
2023-04-08 12:42:35 +07,2023-04-08 12:42:35 +07,32,1.027,151.699997,36,50,1011,90430,0,0.82,0,0,0,1,3.9,7.4,2.032,231,3.017,215
2023-04-08 12:52:35 +07,2023-04-08 12:52:35 +07,32,1.199,65.800003,37,50,1011,106870,0,0.82,0,0,0,1,3.9,7.4,2.231,62,3.928,62
2023-04-08 13:02:35 +07,2023-04-08 13:02:35 +07,32,1.887,58.599998,37,50,1011,119284,0,0.82,0,0,0,1,3.8,7.4,3.648,58,4.763,51
2023-04-08 13:12:35 +07,2023-04-08 13:12:35 +07,32,1.166,161.100006,37,48,1010,81924,0,0.82,0,0,0,1,3.9,7.4,2.086,162,2.824,148
2023-04-08 13:22:35 +07,2023-04-08 13:22:35 +07,32,1.445,196.600006,37,47,1010,86826,0,0.82,0,0,0,1,3.9,7.4,2.735,175,3.603,173
2023-04-08 13:32:35 +07,2023-04-08 13:32:35 +07,32,0.503,211.5,37,47,1010,59748,0,0.82,0,0,0,1,3.9,7.4,1.658,172,1.83,215
2023-04-08 13:42:35 +07,2023-04-08 13:42:35 +07,32,0.772,210.899994,38,45,1010,107571,0,0.82,0,0,0,1,3.8,7.4,1.607,185,2.652,182
2023-04-08 13:52:35 +07,2023-04-08 13:52:35 +07,32,0.879,121.300003,38,45,1010,109498,0,0.82,0,0,0,1,3.8,7.4,1.834,154,3.228,148
2023-04-08 14:02:35 +07,2023-04-08 14:02:35 +07,32,1.089,229.100006,39,45,1010,90341,0,0.82,0,0,0,1,3.8,7.4,2.332,210,3.69,233
2023-04-08 14:12:35 +07,2023-04-08 14:12:35 +07,32,1.21,243,39,44,1009,76692,0,0.82,0,0,0,1,3.9,7.4,2.197,260,4.271,274
2023-04-08 14:22:35 +07,2023-04-08 14:22:35 +07,32,1.221,234,39,44,1009,73350,0,0.82,0,0,0,1,3.8,7.4,1.816,210,2.994,210
2023-04-08 14:32:35 +07,2023-04-08 14:32:35 +07,32,1.326,250.600006,38,44,1009,87805,0,0.82,0,0,0,1,3.8,7.4,2.451,215,3.608,232
2023-04-08 14:42:35 +07,2023-04-08 14:42:35 +07,32,1.307,213.100006,39,44,1009,84132,0,0.82,0,0,0,1,3.8,7.4,1.874,204,2.933,207
2023-04-08 14:52:35 +07,2023-04-08 14:52:35 +07,32,1.767,193.899994,38,46,1009,55808,0,0.82,0,0,0,1,3.8,7.4,2.379,225,4.959,245
2023-04-08 15:02:35 +07,2023-04-08 15:02:35 +07,32,2.015,169.800003,37,46,1008,65319,0,0.82,0,0,0,1,3.8,7.4,3.08,158,4.495,162
2023-04-08 15:12:35 +07,2023-04-08 15:12:35 +07,32,1.576,190.399994,37,46,1008,62889,0,0.82,0,0,0,1,3.8,7.4,2.647,183,3.931,145
2023-04-08 15:22:35 +07,2023-04-08 15:22:35 +07,32,1.274,210.300003,38,45,1008,64241,0,0.82,0,0,0,1,3.8,7.4,2.217,247,3.632,175
2023-04-08 15:32:35 +07,2023-04-08 15:32:35 +07,32,1.32,194,38,45,1008,64158,0,0.82,0,0,0,1,3.8,7.4,2.591,167,3.569,167
2023-04-08 15:42:35 +07,2023-04-08 15:42:35 +07,32,1.474,187.199997,38,45,1008,61183,0,0.82,0,0,0,1,3.8,7.4,2.735,165,4.052,182
2023-04-08 15:52:35 +07,2023-04-08 15:52:35 +07,32,1.346,229.699997,38,45,1007,38031,0,0.82,0,0,0,1,3.8,7.4,2.139,236,4.222,248
2023-04-08 16:02:35 +07,2023-04-08 16:02:35 +07,32,1.636,184.800003,37,47,1007,32331,0,0.82,0,0,0,1,3.9,7.4,3.307,169,4.357,167
2023-04-08 16:12:35 +07,2023-04-08 16:12:35 +07,32,1.494,212.399994,36,48,1007,23256,0,0.82,0,0,0,1,3.9,7.5,2.306,203,4.297,210
2023-04-08 16:22:35 +07,2023-04-08 16:22:35 +07,32,1.58,201.600006,36,49,1007,17033,0,0.82,0,0,0,1,3.9,7.5,2.497,188,3.711,173
2023-04-08 16:32:35 +07,2023-04-08 16:32:35 +07,32,1.427,192.5,36,49,1007,13484,0,0.76,0,0,0,1,3.9,7.5,3.215,178,4.699,176
2023-04-08 16:42:35 +07,2023-04-08 16:42:35 +07,32,1.677,217.199997,35,49,1007,10340,0,0.19,0,0,0,1,3.9,7.5,3.215,178,3.848,160
2023-04-08 16:52:35 +07,2023-04-08 16:52:35 +07,32,1.092,205.600006,35,49,1008,7991,0,0.14,0,0,0,1,3.9,7.5,2.579,168,3.792,165
2023-04-08 17:02:35 +07,2023-04-08 17:02:35 +07,32,1.889,213,35,50,1008,6709,0,0.12,0,0,0,1,3.9,7.5,2.474,194,4.966,201
2023-04-08 17:12:35 +07,2023-04-08 17:12:35 +07,32,2.084,197.100006,34,51,1008,5566,0,0.1,0,0,0,1,3.9,7.5,3.295,178,6.505,170
2023-04-08 17:22:35 +07,2023-04-08 17:22:35 +07,32,1.878,205.600006,34,51,1008,4629,0,0.08,0,0,0,1,3.9,7.5,2.77,186,5.1,181
2023-04-08 17:32:35 +07,2023-04-08 17:32:35 +07,32,1.67,201.800003,34,51,1008,3929,0,0.07,0,0,0,1,3.9,7.5,3.168,191,6.681,167
2023-04-08 17:42:35 +07,2023-04-08 17:42:35 +07,32,2.143,202.100006,33,54,1008,3172,0,0.06,0,0,0,1,3.9,7.5,3.597,180,6.24,155
2023-04-08 17:52:35 +07,2023-04-08 17:52:35 +07,32,1.295,211.600006,33,56,1008,2767,0,0.05,0,0,0,1,3.9,7.5,2.769,181,4.525,171
2023-04-08 18:02:35 +07,2023-04-08 18:02:35 +07,32,1.506,203.699997,33,58,1008,2330,0,0.05,0,0,0,1,3.9,7.5,2.935,196,5.054,174
2023-04-08 18:12:35 +07,2023-04-08 18:12:35 +07,32,1.501,201.100006,32,61,1008,1586,0,0.03,0,0,0,1,3.9,7.5,2.374,192,4.076,163
2023-04-08 18:22:35 +07,2023-04-08 18:22:35 +07,32,2.002,177.699997,32,64,1008,788,0,0.02,0,0,0,1,3.9,7.5,3.832,171,6.192,169
2023-04-08 18:32:35 +07,2023-04-08 18:32:35 +07,32,1.543,177.100006,31,66,1008,233,0,0.02,0,0,0,1,3.9,7.5,2.57,177,4.566,162
2023-04-08 18:42:35 +07,2023-04-08 18:42:35 +07,32,1.307,186.899994,31,69,1008,23,0,0.01,0,0,0,1,3.9,7.5,1.989,192,3.692,214
2023-04-08 18:52:35 +07,2023-04-08 18:52:35 +07,32,1.121,177.300003,31,70,1008,0,0,0.01,0,0,0,1,3.9,7.6,1.865,201,3.706,199
2023-04-08 19:02:35 +07,2023-04-08 19:02:35 +07,32,0.93,166.600006,31,71,1008,0,0,0.01,0,0,0,1,3.9,7.6,1.573,169,2.614,190
2023-04-08 19:12:35 +07,2023-04-08 19:12:35 +07,32,0.63,133.899994,31,70,1009,0,0,0.01,0,0,0,1,3.9,7.6,1.014,210,2.266,264
2023-04-08 19:22:35 +07,2023-04-08 19:22:35 +07,32,1.078,170.899994,31,69,1009,0,0,0.01,0,0,0,1,3.9,7.6,1.744,195,3.099,151
2023-04-08 19:32:35 +07,2023-04-08 19:32:35 +07,32,0.864,131.199997,31,68,1009,0,0,0.01,0,0,0,1,3.9,7.6,1.781,146,2.762,193
2023-04-08 19:42:35 +07,2023-04-08 19:42:35 +07,32,0.796,130.399994,31,66,1010,0,0,0.01,0,0,0,1,3.9,7.6,1.636,152,2.922,167
2023-04-08 19:52:35 +07,2023-04-08 19:52:35 +07,32,0.822,152.600006,31,66,1010,0,0,0.01,0,0,0,1,3.9,7.6,1.496,178,2.584,148
2023-04-08 20:02:35 +07,2023-04-08 20:02:35 +07,32,0.727,158.699997,31,66,1010,0,0,0.01,0,0,0,1,3.9,7.6,1.373,188,2.973,187
2023-04-08 20:12:35 +07,2023-04-08 20:12:35 +07,32,1.033,158.100006,31,66,1010,0,0,0.01,0,0,0,1,3.9,7.5,2.428,154,3.187,170
2023-04-08 20:22:35 +07,2023-04-08 20:22:35 +07,32,1.044,155.100006,31,66,1010,0,0,0.01,0,0,0,1,3.9,7.5,1.9,181,3.354,184
2023-04-08 20:32:35 +07,2023-04-08 20:32:35 +07,32,0.844,160.800003,31,67,1011,0,0,0.01,0,0,0,1,3.9,7.6,1.461,176,2.688,206
2023-04-08 20:42:35 +07,2023-04-08 20:42:35 +07,32,1.257,165.100006,31,68,1011,0,0,0.01,0,0,0,1,3.9,7.5,2.403,181,4.065,168
2023-04-08 20:52:35 +07,2023-04-08 20:52:35 +07,32,0.924,147.300003,31,69,1011,0,0,0.01,0,0,0,1,3.9,7.6,1.802,165,3.074,144
2023-04-08 21:02:35 +07,2023-04-08 21:02:35 +07,32,1.11,138.899994,31,69,1011,0,0,0.01,0,0,0,1,3.9,7.6,1.715,162,2.913,140
2023-04-08 21:12:35 +07,2023-04-08 21:12:35 +07,32,0.757,98.400002,31,70,1011,0,0,0.01,0,0,0,1,3.9,7.6,1.524,149,3.137,192
2023-04-08 21:22:35 +07,2023-04-08 21:22:35 +07,32,0.876,88.099998,31,71,1011,0,0,0.01,0,0,0,1,3.9,7.6,1.465,94,2.098,106
2023-04-08 21:32:35 +07,2023-04-08 21:32:35 +07,32,0.574,70.599998,31,71,1011,0,0,0.01,0,0,0,1,3.9,7.6,0.803,61,1.23,162
2023-04-08 21:42:35 +07,2023-04-08 21:42:35 +07,32,0.882,9.6,30,72,1012,0,0,0.01,0,0,0,1,3.9,7.6,1.666,337,3.027,356
2023-04-08 21:52:35 +07,2023-04-08 21:52:35 +07,32,1.355,52.400002,30,71,1012,0,0,0.01,0,0,0,1,3.9,7.6,2.218,37,3.662,27
